number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
88,1.3061551570892334,2025-10-13 19:42:23.276991,2025-10-13 19:42:34.080476,0 days 00:00:10.803485,gelu,32,0.0,6,mse,0.0009654064773768963,0.24103310458162178,1.240547425467439e-06,1024,,COMPLETE
89,1.2677740335464478,2025-10-13 19:42:34.173414,2025-10-13 19:42:47.032623,0 days 00:00:12.859209,gelu,32,0.0,6,mae,0.0009932679897937842,0.25960172228895917,2.113523357758651e-06,1024,,COMPLETE
90,1.2833120107650757,2025-10-13 19:42:47.126903,2025-10-13 19:42:57.404358,0 days 00:00:10.277455,gelu,32,0.0,6,huber,0.00098667709920852,0.27565802563686637,3.232856546471799e-06,1024,,COMPLETE
91,1.3036941170692444,2025-10-13 19:42:57.497520,2025-10-13 19:43:08.780248,0 days 00:00:11.282728,gelu,32,0.0,6,mae,0.0008875015607776539,0.24898620282243822,2.082336079722795e-06,1024,,COMPLETE
92,1.2727253794670106,2025-10-13 19:43:08.875037,2025-10-13 19:43:21.004517,0 days 00:00:12.129480,gelu,32,0.0,6,mae,0.0010432819982435,0.2610028138783632,1.6590909841783684e-06,1024,,COMPLETE
93,1.2654449939727783,2025-10-13 19:43:21.098328,2025-10-13 19:43:32.734041,0 days 00:00:11.635713,gelu,32,0.0,6,mae,0.0010438249536560825,0.2596809668969369,1.4630292952724199e-06,1024,,COMPLETE
94,1.2717647314071656,2025-10-13 19:43:32.831628,2025-10-13 19:43:44.857163,0 days 00:00:12.025535,gelu,32,0.0,6,mae,0.0009312873661311505,0.2573289721238737,1.3183762468811228e-06,1024,,COMPLETE
95,1.2621696710586547,2025-10-13 19:43:44.956874,2025-10-13 19:43:58.515527,0 days 00:00:13.558653,gelu,32,0.0,6,mae,0.0009286319795114925,0.27018238011895174,2.1415638948951813e-06,1024,,COMPLETE
96,1.2665943384170533,2025-10-13 19:43:58.615300,2025-10-13 19:44:10.521390,0 days 00:00:11.906090,gelu,32,0.0,6,mae,0.0011919355271057122,0.2722863348809258,2.2195607408011595e-06,1024,,COMPLETE
97,1.268393874168396,2025-10-13 19:44:10.619158,2025-10-13 19:44:22.138006,0 days 00:00:11.518848,gelu,32,0.0,6,mae,0.0012038462797192332,0.2706764726050985,2.2472181444232615e-06,512,,COMPLETE
