number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
447,1.255772161,38:55.9,39:05.9,0 days 00:00:09.965162,gelu,64,0,5,huber,0.000560305,0.362147863,1.88E-05,512,,COMPLETE
421,1.255812085,34:22.1,34:31.1,0 days 00:00:08.993944,gelu,64,0,5,huber,0.000514302,0.261473135,1.52E-05,512,,COMPLETE
251,1.255967939,06:17.4,06:24.7,0 days 00:00:07.336854,gelu,64,0,6,huber,0.001633904,0.292681568,0.000158886,512,,COMPLETE
166,1.256010187,55:09.0,55:16.8,0 days 00:00:07.782520,gelu,64,0,6,huber,0.001440599,0.316364108,4.01E-05,512,,COMPLETE
211,1.256029308,01:02.5,01:09.9,0 days 00:00:07.454892,gelu,64,0,6,huber,0.001467878,0.308959058,1.67E-05,512,,COMPLETE
326,1.256085885,18:08.1,18:16.8,0 days 00:00:08.714331,gelu,64,0,6,huber,0.000532351,0.279110396,1.54E-05,512,,COMPLETE
487,1.256093061,46:16.2,46:25.2,0 days 00:00:09.025021,gelu,64,0,6,huber,0.000525798,0.287244616,1.06E-05,512,,COMPLETE
259,1.256346524,07:14.2,07:21.7,0 days 00:00:07.562051,gelu,64,0,6,huber,0.00156412,0.291140364,3.70E-06,512,,COMPLETE
201,1.256372917,59:42.4,59:50.1,0 days 00:00:07.720618,gelu,64,0,6,huber,0.001103739,0.288752263,3.63E-06,512,,COMPLETE
463,1.256399035,42:03.6,42:13.8,0 days 00:00:10.148141,gelu,64,0,6,huber,0.00052164,0.278662787,2.64E-05,512,,COMPLETE
461,1.256566787,41:45.0,41:53.8,0 days 00:00:08.892244,gelu,64,0,6,huber,0.000554749,0.28481047,1.89E-05,512,,COMPLETE
263,1.256660306,07:45.4,07:53.3,0 days 00:00:07.922753,gelu,64,0,6,huber,0.001627281,0.28678182,1.27E-05,512,,COMPLETE
188,1.25670867,58:03.0,58:10.4,0 days 00:00:07.338296,gelu,64,0,6,huber,0.001596777,0.304846639,4.46E-06,512,,COMPLETE
266,1.256739104,08:08.9,08:16.1,0 days 00:00:07.172135,gelu,64,0,6,huber,0.001580358,0.288712121,1.26E-05,512,,COMPLETE
258,1.256849205,07:06.0,07:14.1,0 days 00:00:08.129854,gelu,64,0,6,huber,0.001592268,0.282222405,9.95E-06,512,,COMPLETE
257,1.256854057,06:58.8,07:05.9,0 days 00:00:07.084751,gelu,64,0,6,huber,0.001680601,0.277375949,8.28E-06,512,,COMPLETE
205,1.25693146,00:13.8,00:21.0,0 days 00:00:07.210348,gelu,64,0,6,huber,0.001443513,0.299638979,2.15E-05,512,,COMPLETE
372,1.2569471,26:00.1,26:08.3,0 days 00:00:08.234064,gelu,64,0,6,huber,0.000501975,0.278625794,1.52E-05,512,,COMPLETE
187,1.257618463,57:54.3,58:03.0,0 days 00:00:08.671521,gelu,64,0,6,mse,0.001511592,0.289297002,1.65E-05,512,,COMPLETE
164,1.257727909,54:52.1,55:00.0,0 days 00:00:07.900582,gelu,64,0,6,huber,0.001386437,0.330682504,1.58E-05,512,,COMPLETE
331,1.257860744,18:52.9,19:01.4,0 days 00:00:08.540377,gelu,64,0,6,huber,0.000557832,0.245992994,1.22E-05,512,,COMPLETE
288,1.258232129,11:27.4,11:37.7,0 days 00:00:10.224779,gelu,64,0,6,huber,0.000582809,0.27044491,1.29E-05,512,,COMPLETE
242,1.258532453,05:09.3,05:16.4,0 days 00:00:07.028220,gelu,64,0,6,huber,0.001657927,0.302641695,7.53E-06,512,,COMPLETE
168,1.258606482,55:24.4,55:32.2,0 days 00:00:07.793804,gelu,64,0,6,huber,0.001510457,0.320239427,1.20E-05,512,,COMPLETE
430,1.258701086,35:43.8,35:54.1,0 days 00:00:10.305724,gelu,64,0,6,huber,0.000513992,0.27112514,1.76E-05,512,,COMPLETE
194,1.258756042,58:47.6,58:54.8,0 days 00:00:07.107646,gelu,64,0,6,huber,0.001537476,0.288353924,1.58E-05,512,,COMPLETE
172,1.259156144,55:57.2,56:05.0,0 days 00:00:07.756475,gelu,64,0,6,huber,0.001640973,0.299585476,9.83E-06,512,,COMPLETE
115,1.259203732,48:08.8,48:17.5,0 days 00:00:08.672191,gelu,64,0,6,mae,0.00126429,0.286965603,4.21E-06,512,,COMPLETE
433,1.259257591,36:39.1,36:47.3,0 days 00:00:08.254808,gelu,64,0,6,huber,0.00056371,0.280900932,6.65E-06,512,,COMPLETE
414,1.259286118,33:20.9,33:29.3,0 days 00:00:08.412843,gelu,64,0,6,huber,0.000561182,0.262817361,1.24E-05,512,,COMPLETE
157,1.259899998,53:58.7,54:05.8,0 days 00:00:07.056443,gelu,64,0,6,huber,0.001549456,0.322210481,5.04E-05,512,,COMPLETE
202,1.260020542,59:50.2,59:58.5,0 days 00:00:08.233025,gelu,64,0,6,huber,0.001034974,0.293272972,5.72E-06,512,,COMPLETE
405,1.260347247,31:35.1,31:44.8,0 days 00:00:09.677897,gelu,64,0,6,huber,0.000618097,0.270556101,7.80E-06,512,,COMPLETE
287,1.260672808,11:17.7,11:27.3,0 days 00:00:09.592589,gelu,64,0,6,huber,0.000530021,0.26604895,1.72E-05,512,,COMPLETE
102,1.261189568,45:22.5,45:39.7,0 days 00:00:17.156714,gelu,32,0,6,mae,0.001121325,0.279550205,3.19E-06,512,,COMPLETE
