number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
246,1.2594820976257324,2025-10-13 21:10:31.172752,2025-10-13 21:10:53.712204,0 days 00:00:22.539452,gelu,64,0.0,5,huber,0.0008917875522633435,0.32800248099609997,1.183612012190525e-06,128,,COMPLETE
247,1.3018247723579406,2025-10-13 21:10:53.812404,2025-10-13 21:11:14.155731,0 days 00:00:20.343327,gelu,64,0.0,5,huber,0.0009355945711628566,0.33124816076945507,1.4273058731153438e-06,128,,COMPLETE
248,1.3826748728752136,2025-10-13 21:11:14.256534,2025-10-13 21:11:40.516348,0 days 00:00:26.259814,gelu,64,0.1,5,huber,0.0008904085830532593,0.31984475649289235,1.1564136948954447e-06,128,,COMPLETE
249,1.2355814337730409,2025-10-13 21:11:40.602717,2025-10-13 21:12:05.754449,0 days 00:00:25.151732,gelu,64,0.0,4,huber,0.0009555880925545985,0.33634499100982984,8.828007282818194e-06,128,,COMPLETE
250,1.2916382551193237,2025-10-13 21:12:05.854437,2025-10-13 21:12:24.952480,0 days 00:00:19.098043,gelu,64,0.0,3,huber,0.0009658304310690673,0.33529427875574924,7.873113017736771e-06,128,,COMPLETE
251,1.2789763689041138,2025-10-13 21:12:25.052140,2025-10-13 21:12:44.625292,0 days 00:00:19.573152,gelu,64,0.0,4,huber,0.000945623004436863,0.3320178127715579,8.911274773029223e-06,128,,COMPLETE
252,1.3521070957183838,2025-10-13 21:12:44.708986,2025-10-13 21:13:52.470723,0 days 00:01:07.761737,gelu,16,0.0,4,huber,0.0008753854506316836,0.3255829742408203,1.0432710618149353e-05,128,,COMPLETE
253,1.4889283895492553,2025-10-13 21:13:52.572560,2025-10-13 21:14:17.578787,0 days 00:00:25.006227,gelu,64,0.3,4,huber,0.0009536037572220384,0.3279411727057849,1.1775991173877027e-06,128,,COMPLETE
254,1.28176691532135,2025-10-13 21:14:17.665705,2025-10-13 21:14:39.485591,0 days 00:00:21.819886,gelu,64,0.0,5,huber,0.0009082310105423525,0.33517619223820405,1.1750425418857393e-05,128,,COMPLETE
255,1.2624016880989075,2025-10-13 21:14:39.584570,2025-10-13 21:15:01.603317,0 days 00:00:22.018747,gelu,64,0.0,4,huber,0.0008403113429760787,0.3295643623346517,1.1061085016800289e-06,128,,COMPLETE
256,1.275554072856903,2025-10-13 21:15:01.703193,2025-10-13 21:15:22.196243,0 days 00:00:20.493050,gelu,64,0.0,4,huber,0.0009841248528727024,0.335932368467075,1.0096414429898368e-05,128,,COMPLETE
257,1.285801923274994,2025-10-13 21:15:22.295212,2025-10-13 21:15:46.173118,0 days 00:00:23.877906,gelu,64,0.0,5,huber,0.0009359467500385943,0.3244159118793275,8.472510333535965e-06,128,,COMPLETE
258,1.3652854442596436,2025-10-13 21:15:46.273266,2025-10-13 21:16:13.084327,0 days 00:00:26.811061,gelu,64,0.2,5,huber,0.0008608916558970768,0.33205711821677963,1.6136348956146462e-06,256,,COMPLETE
259,1.2364877700805663,2025-10-13 21:16:13.187593,2025-10-13 21:16:38.068134,0 days 00:00:24.880541,gelu,64,0.0,5,huber,0.000901453889265824,0.3379618278963133,1.2676447610704147e-06,128,,COMPLETE
260,1.254429316520691,2025-10-13 21:16:38.169635,2025-10-13 21:17:02.873278,0 days 00:00:24.703643,gelu,64,0.0,5,huber,0.0008958582014105781,0.33769113031734643,1.2883307822721823e-06,128,,COMPLETE
261,1.2807123184204101,2025-10-13 21:17:02.966646,2025-10-13 21:17:26.103659,0 days 00:00:23.137013,gelu,64,0.0,5,huber,0.0009138522818349479,0.3304877940237834,1.4588033412997358e-06,128,,COMPLETE
262,1.2676966071128846,2025-10-13 21:17:26.204805,2025-10-13 21:17:48.164853,0 days 00:00:21.960048,gelu,64,0.0,5,huber,0.0008795785966318865,0.319304952103165,1.1235752868870036e-06,128,,COMPLETE
263,1.3027026653289795,2025-10-13 21:17:48.251391,2025-10-13 21:18:08.992886,0 days 00:00:20.741495,gelu,64,0.0,5,huber,0.0009301143264595236,0.3368208994672187,1.2967833642991475e-06,128,,COMPLETE
264,1.260853922367096,2025-10-13 21:18:09.078235,2025-10-13 21:18:31.367675,0 days 00:00:22.289440,relu,64,0.0,5,huber,0.0009596861864470878,0.32553760891049693,1.0129543227733565e-06,128,,COMPLETE
265,1.2832497119903565,2025-10-13 21:18:31.467913,2025-10-13 21:19:11.775944,0 days 00:00:40.308031,gelu,32,0.0,4,huber,0.0008948768172510775,0.333696396875441,7.33569661745522e-06,128,,COMPLETE
266,1.3107248783111571,2025-10-13 21:19:11.876621,2025-10-13 21:19:25.302183,0 days 00:00:13.425562,gelu,64,0.0,5,huber,0.0009203424115659287,0.3389293724088327,1.757580936150472e-06,1024,,COMPLETE
267,1.2949552893638612,2025-10-13 21:19:25.401456,2025-10-13 21:19:48.299705,0 days 00:00:22.898249,gelu,64,0.0,5,mae,0.0008617222160692194,0.3269303882419728,1.2540375223614952e-06,128,,COMPLETE
268,1.2749492526054382,2025-10-13 21:19:48.383604,2025-10-13 21:20:13.258733,0 days 00:00:24.875129,gelu,64,0.0,5,huber,0.0008331241665475535,0.33422499988137655,1.444269072942191e-06,128,,COMPLETE
269,1.3277602910995483,2025-10-13 21:20:13.360676,2025-10-13 21:20:34.247634,0 days 00:00:20.886958,gelu,64,0.0,2,huber,0.0009712077022675084,0.3385634393625362,1.1287233802567331e-06,128,,COMPLETE
270,1.2505522847175599,2025-10-13 21:20:34.330867,2025-10-13 21:20:57.123136,0 days 00:00:22.792269,gelu,64,0.0,5,huber,0.0009375990005576649,0.33095211823002174,1.004435251163617e-06,128,,COMPLETE
271,1.2889774799346925,2025-10-13 21:20:57.223151,2025-10-13 21:21:18.186528,0 days 00:00:20.963377,gelu,64,0.0,5,huber,0.0009506445459810272,0.31315320676393266,1.0995813514843373e-06,128,,COMPLETE
272,1.3573776960372925,2025-10-13 21:21:18.287297,2025-10-13 21:21:45.715514,0 days 00:00:27.428217,gelu,64,0.1,5,huber,0.0009838564120626685,0.3249493849899864,1.2974733043629282e-06,128,,COMPLETE
273,1.3489397287368774,2025-10-13 21:21:45.801944,2025-10-13 21:22:59.170299,0 days 00:01:13.368355,gelu,16,0.0,5,huber,0.0009307089350662183,0.32971693536380076,1.5871413793146927e-06,128,,COMPLETE
274,1.2903986811637878,2025-10-13 21:22:59.269283,2025-10-13 21:23:22.532864,0 days 00:00:23.263581,gelu,64,0.0,5,huber,0.000889807634066643,0.33147334909354564,1.0240878547767536e-06,128,,COMPLETE
275,1.2819655060768127,2025-10-13 21:23:22.619802,2025-10-13 21:23:44.963678,0 days 00:00:22.343876,gelu,64,0.0,5,huber,0.0009540013403332654,0.31793512516022804,1.0005655824041091e-06,128,,COMPLETE
276,1.270218849182129,2025-10-13 21:23:45.062843,2025-10-13 21:24:09.128104,0 days 00:00:24.065261,gelu,64,0.0,5,huber,0.000997108025864556,0.3235007566691457,1.1957952908558723e-06,128,,COMPLETE
277,1.2707039833068847,2025-10-13 21:24:09.234049,2025-10-13 21:24:31.216726,0 days 00:00:21.982677,gelu,64,0.0,5,huber,0.0008712251621261302,0.33580475006945953,1.3456864273948293e-06,128,,COMPLETE
278,1.501165759563446,2025-10-13 21:24:31.300986,2025-10-13 21:25:00.204261,0 days 00:00:28.903275,gelu,64,0.3,5,huber,0.0010202441944992054,0.32793817882612764,1.1491124717913627e-06,128,,COMPLETE
279,1.2893534064292909,2025-10-13 21:25:00.305511,2025-10-13 21:25:23.047544,0 days 00:00:22.742033,gelu,64,0.0,5,huber,0.0009149794706450157,0.3328071423385933,1.0036068233097005e-06,128,,COMPLETE
280,1.2768208503723144,2025-10-13 21:25:23.147918,2025-10-13 21:25:44.961142,0 days 00:00:21.813224,gelu,64,0.0,5,huber,0.0009363154631989882,0.33837773441216257,1.4843937954352633e-06,128,,COMPLETE
281,1.298690390586853,2025-10-13 21:25:45.062268,2025-10-13 21:26:04.775266,0 days 00:00:19.712998,gelu,64,0.0,3,huber,0.0008973193204525971,0.3415756674175036,6.553977804708514e-06,128,,COMPLETE
282,1.2677621483802795,2025-10-13 21:26:04.858433,2025-10-13 21:26:24.259147,0 days 00:00:19.400714,relu,64,0.0,5,huber,0.0015508495136542309,0.3212511938065142,1.260404634859745e-06,128,,COMPLETE
283,1.3488819122314453,2025-10-13 21:26:24.358147,2025-10-13 21:26:42.417221,0 days 00:00:18.059074,gelu,64,0.0,5,mse,0.0009788372996771368,0.3295259603849123,4.936055015768249e-05,256,True,COMPLETE
284,1.4326284885406495,2025-10-13 21:26:42.501162,2025-10-13 21:27:08.877587,0 days 00:00:26.376425,gelu,64,0.2,4,huber,0.0008122866575142356,0.33463174026445225,1.851190568157191e-06,128,,COMPLETE
285,1.2476077795028686,2025-10-13 21:27:08.976532,2025-10-13 21:27:33.886984,0 days 00:00:24.910452,gelu,64,0.0,5,huber,0.0008508532799971134,0.3312954120996931,1.1669578037298349e-06,128,,COMPLETE
286,1.2766729712486267,2025-10-13 21:27:33.985919,2025-10-13 21:27:50.260001,0 days 00:00:16.274082,gelu,64,0.0,5,huber,0.0008500555280215693,0.3310750546361106,1.180780535739398e-06,512,,COMPLETE
287,1.246542251110077,2025-10-13 21:27:50.346511,2025-10-13 21:28:13.598873,0 days 00:00:23.252362,gelu,64,0.0,5,huber,0.0008629665660597664,0.33676041563720266,1.371008488694392e-06,128,,COMPLETE
288,1.300816261768341,2025-10-13 21:28:13.700429,2025-10-13 21:28:57.059603,0 days 00:00:43.359174,gelu,32,0.0,5,huber,0.000830092705477575,0.326447772811049,1.4528761094074736e-06,128,,COMPLETE
289,1.2733676791191102,2025-10-13 21:28:57.159857,2025-10-13 21:29:19.921272,0 days 00:00:22.761415,gelu,64,0.0,5,huber,0.000855414129956383,0.3342171732285063,1.6569842688468526e-06,128,,COMPLETE
290,1.3185544848442077,2025-10-13 21:29:20.021813,2025-10-13 21:29:30.936692,0 days 00:00:10.914879,gelu,64,0.0,5,huber,0.0008650592028132647,0.3227992544588776,1.355239153303509e-06,1024,,COMPLETE
291,1.2697638154029847,2025-10-13 21:29:31.030504,2025-10-13 21:29:54.974236,0 days 00:00:23.943732,gelu,64,0.0,5,huber,0.0008774376398477245,0.3298609398160664,1.158279133878721e-06,128,,COMPLETE
292,1.285044753551483,2025-10-13 21:29:55.059828,2025-10-13 21:30:16.929059,0 days 00:00:21.869231,gelu,64,0.0,5,mae,0.0008377761751241058,0.2003811202748419,1.3001784851694685e-06,128,,COMPLETE
293,1.2909968733787536,2025-10-13 21:30:17.028478,2025-10-13 21:30:37.564475,0 days 00:00:20.535997,gelu,64,0.0,5,huber,0.0009078026264480472,0.3350767283491345,1.0039541585682214e-06,128,,COMPLETE
294,1.2752246141433716,2025-10-13 21:30:37.665505,2025-10-13 21:31:00.348271,0 days 00:00:22.682766,gelu,64,0.0,5,huber,0.0009364797119164485,0.3271453515378231,1.5108827378709072e-06,128,,COMPLETE
295,1.3660517811775208,2025-10-13 21:31:00.433222,2025-10-13 21:31:17.395776,0 days 00:00:16.962554,gelu,64,0.0,2,huber,0.0008076994567817269,0.3407457943724187,1.1708580693944858e-06,128,,COMPLETE
296,1.3226502656936645,2025-10-13 21:31:17.497432,2025-10-13 21:32:42.973271,0 days 00:01:25.475839,gelu,16,0.0,5,huber,0.0008847399168243977,0.33638406793220627,1.993047501130404e-06,128,,COMPLETE
297,1.284260094165802,2025-10-13 21:32:43.072519,2025-10-13 21:33:06.477570,0 days 00:00:23.405051,gelu,64,0.0,5,huber,0.0009202668961220662,0.33158166903393504,8.855157962080217e-06,128,,COMPLETE
298,1.333356213569641,2025-10-13 21:33:06.576587,2025-10-13 21:33:30.966035,0 days 00:00:24.389448,gelu,64,0.1,4,huber,0.0008559412323384924,0.3024347602089028,1.729321906490468e-06,128,,COMPLETE
299,1.2469637155532838,2025-10-13 21:33:31.057278,2025-10-13 21:33:52.935148,0 days 00:00:21.877870,gelu,64,0.0,5,huber,0.0009484810966472415,0.31580795834916225,1.3236848573276632e-06,128,,COMPLETE
300,1.3151853561401368,2025-10-13 21:33:53.034409,2025-10-13 21:34:11.996217,0 days 00:00:18.961808,gelu,64,0.0,5,huber,0.0009669395604133779,0.3073871067300643,1.3445492061799975e-06,128,,COMPLETE
301,1.2568554759025574,2025-10-13 21:34:12.095518,2025-10-13 21:34:34.312471,0 days 00:00:22.216953,gelu,64,0.0,5,huber,0.001325019763466985,0.3225794672875767,1.5399180834532583e-06,128,,COMPLETE
302,1.2628820538520813,2025-10-13 21:34:34.397147,2025-10-13 21:34:54.840003,0 days 00:00:20.442856,relu,64,0.0,5,huber,0.0009387838152490868,0.3193010530471224,1.124938080884927e-06,128,,COMPLETE
303,1.2680628538131713,2025-10-13 21:34:54.939091,2025-10-13 21:35:14.963640,0 days 00:00:20.024549,gelu,64,0.0,5,huber,0.0009633509177501741,0.3145962967041867,5.611650248774737e-06,128,,COMPLETE
304,1.5404286980628967,2025-10-13 21:35:15.062890,2025-10-13 21:35:49.677404,0 days 00:00:34.614514,gelu,64,0.3,6,huber,0.0010231817268289663,0.34185224103953593,1.3653259237880005e-06,128,,COMPLETE
305,1.3220245718955994,2025-10-13 21:35:49.763933,2025-10-13 21:36:06.450068,0 days 00:00:16.686135,gelu,64,0.0,3,mse,0.000950991020035636,0.3257935346204601,1.004243018079869e-06,128,,COMPLETE
306,1.2986840963363648,2025-10-13 21:36:06.551211,2025-10-13 21:36:28.014605,0 days 00:00:21.463394,gelu,64,0.0,5,huber,0.0009825360715236702,0.33676662188756645,1.2386209343838124e-06,128,,COMPLETE
307,1.310525131225586,2025-10-13 21:36:28.099536,2025-10-13 21:36:51.675690,0 days 00:00:23.576154,gelu,64,0.0,5,huber,0.0009157660646190415,0.3388782494491601,3.4376129285958142e-06,256,True,COMPLETE
308,1.4510194420814515,2025-10-13 21:36:51.774735,2025-10-13 21:37:19.852251,0 days 00:00:28.077516,gelu,64,0.2,5,huber,0.0008814837746119703,0.31580030763486466,1.7209766515849214e-06,128,,COMPLETE
309,1.2900593638420106,2025-10-13 21:37:19.951435,2025-10-13 21:37:43.823483,0 days 00:00:23.872048,gelu,64,0.0,5,huber,0.0009942753302036678,0.3942775338547735,1.4636563242229173e-06,128,,COMPLETE
310,1.282517957687378,2025-10-13 21:37:43.910007,2025-10-13 21:38:01.537936,0 days 00:00:17.627929,gelu,64,0.0,5,huber,0.0012586031716690532,0.3272831066989709,1.0042417219043558e-06,512,,COMPLETE
311,1.2650676608085631,2025-10-13 21:38:01.638494,2025-10-13 21:38:29.500517,0 days 00:00:27.862023,gelu,64,0.0,5,mae,0.0008258128413716045,0.33282991834025755,3.553313905780986e-05,128,,COMPLETE
312,1.291129434108734,2025-10-13 21:38:29.601974,2025-10-13 21:39:08.045409,0 days 00:00:38.443435,gelu,32,0.0,5,huber,0.0009343915159124616,0.2889575580416767,9.505752477843137e-06,128,,COMPLETE
313,1.314784574508667,2025-10-13 21:39:08.148064,2025-10-13 21:39:25.441560,0 days 00:00:17.293496,gelu,64,0.0,4,huber,0.0008630933288313695,0.3866201643182343,1.1534551422733229e-06,128,,COMPLETE
314,1.2739166378974915,2025-10-13 21:39:25.541595,2025-10-13 21:39:45.846611,0 days 00:00:20.305016,gelu,64,0.0,5,huber,0.0009100777854729789,0.3217770280657214,1.2815395605102673e-06,128,,COMPLETE
315,1.312810492515564,2025-10-13 21:39:45.934577,2025-10-13 21:39:59.967126,0 days 00:00:14.032549,gelu,64,0.0,5,huber,0.0013966873287684204,0.36872923242165895,1.607788946689867e-06,1024,,COMPLETE
316,1.3053300499916076,2025-10-13 21:40:00.073572,2025-10-13 21:40:19.153246,0 days 00:00:19.079674,gelu,64,0.0,5,huber,0.0017184815581808485,0.3438394210909054,2.4500019112216614e-06,128,,COMPLETE
317,1.2407448887825012,2025-10-13 21:40:19.255197,2025-10-13 21:40:42.798553,0 days 00:00:23.543356,gelu,64,0.0,5,huber,0.0010393399093027197,0.3747410888283689,1.1593094550295978e-06,128,,COMPLETE
318,1.2667266368865966,2025-10-13 21:40:42.899963,2025-10-13 21:41:05.101175,0 days 00:00:22.201212,gelu,64,0.0,5,huber,0.0010399032027536312,0.3773283854122332,1.3708242683753205e-06,128,,COMPLETE
319,1.3733140230178833,2025-10-13 21:41:05.186273,2025-10-13 21:42:19.083312,0 days 00:01:13.897039,gelu,16,0.0,5,huber,0.001020287680901277,0.37365526865656,8.12158882999285e-06,128,,COMPLETE
320,1.2681367635726928,2025-10-13 21:42:19.185528,2025-10-13 21:42:43.375728,0 days 00:00:24.190200,gelu,64,0.0,5,huber,0.0009938031591054481,0.3796572489522319,1.9966849007272055e-06,128,,COMPLETE
321,1.3184504151344298,2025-10-13 21:42:43.462108,2025-10-13 21:43:03.393382,0 days 00:00:19.931274,gelu,64,0.0,2,huber,0.0010787493052128734,0.3754836299652849,1.003959605401635e-06,128,,COMPLETE
322,1.2713195562362671,2025-10-13 21:43:03.494809,2025-10-13 21:43:25.068523,0 days 00:00:21.573714,relu,64,0.0,5,huber,0.0010543124238823808,0.33839795512322735,7.353817202757734e-06,128,,COMPLETE
323,1.3544286608695983,2025-10-13 21:43:25.160110,2025-10-13 21:43:56.465847,0 days 00:00:31.305737,gelu,64,0.1,5,huber,0.0009659831418306942,0.37175235322626743,4.840107329787126e-06,128,,COMPLETE
324,1.2500451445579528,2025-10-13 21:43:56.568252,2025-10-13 21:44:21.975570,0 days 00:00:25.407318,gelu,64,0.0,5,huber,0.001017346432526954,0.38261203056288945,1.1307011434236904e-06,128,,COMPLETE
325,1.2368303418159485,2025-10-13 21:44:22.078913,2025-10-13 21:44:47.300075,0 days 00:00:25.221162,gelu,64,0.0,5,huber,0.001029516703209662,0.3811870331279196,1.3093087365996545e-06,128,,COMPLETE
326,1.3015540361404419,2025-10-13 21:44:47.402456,2025-10-13 21:45:11.300833,0 days 00:00:23.898377,gelu,64,0.0,5,huber,0.0010095522621903126,0.38481626717035533,1.4453379192140223e-06,128,,COMPLETE
327,1.3056549668312072,2025-10-13 21:45:11.401535,2025-10-13 21:45:34.024521,0 days 00:00:22.622986,gelu,64,0.0,5,huber,0.0010478109146455443,0.38067018503086186,1.2514700854669398e-06,128,,COMPLETE
328,1.2885162472724914,2025-10-13 21:45:34.126290,2025-10-13 21:45:52.390243,0 days 00:00:18.263953,gelu,64,0.0,4,mse,0.0010179919242336876,0.3836069977250911,1.6928806553934535e-06,128,,COMPLETE
329,1.545182228088379,2025-10-13 21:45:52.491719,2025-10-13 21:46:27.617914,0 days 00:00:35.126195,gelu,64,0.3,6,huber,0.0011086123381159345,0.3885587767337614,1.3523249178029074e-06,128,,COMPLETE
330,1.2678832054138183,2025-10-13 21:46:27.707800,2025-10-13 21:46:52.783067,0 days 00:00:25.075267,gelu,64,0.0,5,huber,0.0009784076576839556,0.3772784472962268,1.183326791904279e-06,128,,COMPLETE
331,1.2634855389595032,2025-10-13 21:46:52.884802,2025-10-13 21:47:14.908995,0 days 00:00:22.024193,gelu,64,0.0,5,huber,0.0009491954123811997,0.3898365535483117,1.5358857875462054e-06,128,,COMPLETE
332,1.2858519792556762,2025-10-13 21:47:15.010328,2025-10-13 21:47:41.025550,0 days 00:00:26.015222,gelu,64,0.0,5,huber,0.0010588928104685138,0.38140713926799186,1.131247724034443e-06,128,,COMPLETE
333,1.2946088314056396,2025-10-13 21:47:41.114425,2025-10-13 21:47:56.752875,0 days 00:00:15.638450,gelu,64,0.0,5,huber,0.0010248098521796903,0.3747199165256429,1.267236501421189e-06,512,,COMPLETE
334,1.349651026725769,2025-10-13 21:47:56.854872,2025-10-13 21:48:47.673231,0 days 00:00:50.818359,gelu,32,0.0,5,mae,0.0009918189144843938,0.3685998993446061,1.4414616426980749e-06,256,True,COMPLETE
335,1.3213435173034669,2025-10-13 21:48:47.774964,2025-10-13 21:49:06.364778,0 days 00:00:18.589814,gelu,64,0.0,3,huber,0.0009538798146057118,0.38037545826569624,1.1062869220301305e-06,128,,COMPLETE
336,1.4539095520973206,2025-10-13 21:49:06.467037,2025-10-13 21:49:34.078505,0 days 00:00:27.611468,gelu,64,0.2,5,huber,0.0009350794505687944,0.3844038966943787,1.8346443899555067e-06,128,,COMPLETE
337,1.253396952152252,2025-10-13 21:49:34.170357,2025-10-13 21:49:57.813826,0 days 00:00:23.643469,gelu,64,0.0,5,huber,0.0009714496342484408,0.37132838473912433,1.3088100072177553e-06,128,,COMPLETE
338,1.294218361377716,2025-10-13 21:49:57.914398,2025-10-13 21:50:19.850588,0 days 00:00:21.936190,gelu,64,0.0,5,huber,0.0009997296726209242,0.36662584353920546,2.8942251241928187e-05,128,,COMPLETE
339,1.2543396830558777,2025-10-13 21:50:19.951735,2025-10-13 21:50:43.399545,0 days 00:00:23.447810,gelu,64,0.0,5,huber,0.000927333947690708,0.3751306096368173,1.0067301784627072e-06,128,,COMPLETE
340,1.3044485688209533,2025-10-13 21:50:43.486768,2025-10-13 21:50:55.306050,0 days 00:00:11.819282,gelu,64,0.0,5,huber,0.0009569513498888544,0.3877954576636974,1.5687275900448072e-06,1024,,COMPLETE
341,1.2661547541618348,2025-10-13 21:50:55.417697,2025-10-13 21:51:18.079687,0 days 00:00:22.661990,relu,64,0.0,5,huber,0.00113098296049515,0.3784365407546366,1.1348784154818286e-06,128,,COMPLETE
342,1.3561702728271485,2025-10-13 21:51:18.174005,2025-10-13 21:52:26.140145,0 days 00:01:07.966140,gelu,16,0.0,5,huber,0.000890438871269414,0.3111768943849211,1.2895982298714052e-06,128,,COMPLETE
343,1.2677161812782287,2025-10-13 21:52:26.242021,2025-10-13 21:52:47.796555,0 days 00:00:21.554534,gelu,64,0.0,4,huber,0.001082909642430972,0.3828165406052099,4.144001091935864e-05,128,,COMPLETE
344,1.295109760761261,2025-10-13 21:52:47.898199,2025-10-13 21:53:10.604439,0 days 00:00:22.706240,gelu,64,0.0,5,huber,0.0009199870230289839,0.39274452052068004,1.006673509253783e-06,128,,COMPLETE
345,1.2681445002555847,2025-10-13 21:53:10.693061,2025-10-13 21:53:35.354548,0 days 00:00:24.661487,gelu,64,0.0,5,huber,0.001037446507839636,0.36969753255113563,1.4680966678544625e-06,128,,COMPLETE
346,1.2550084590911865,2025-10-13 21:53:35.456107,2025-10-13 21:53:57.461734,0 days 00:00:22.005627,gelu,64,0.0,5,huber,0.0008479707445699383,0.3344886885558189,1.1506415982134756e-06,128,,COMPLETE
347,1.2866500616073608,2025-10-13 21:53:57.550589,2025-10-13 21:54:21.031479,0 days 00:00:23.480890,gelu,64,0.0,5,huber,0.0007935164547580449,0.3438111076361854,1.3223231880829886e-06,128,,COMPLETE
348,1.2573082208633424,2025-10-13 21:54:21.132405,2025-10-13 21:54:45.006379,0 days 00:00:23.873974,gelu,64,0.0,5,huber,0.0010061100683728425,0.36449968891846796,1.6963064908053731e-06,128,,COMPLETE
349,1.3867831349372863,2025-10-13 21:54:45.093602,2025-10-13 21:55:08.257097,0 days 00:00:23.163495,gelu,64,0.1,2,huber,0.0008960783952497564,0.37657718267580265,1.251394201978712e-05,128,,COMPLETE
350,1.3071908712387086,2025-10-13 21:55:08.360743,2025-10-13 21:55:28.193957,0 days 00:00:19.833214,gelu,64,0.0,5,mse,0.000978931934348368,0.32544803533179884,2.426521061585285e-05,128,,COMPLETE
351,1.2548808217048646,2025-10-13 21:55:28.297136,2025-10-13 21:55:52.061928,0 days 00:00:23.764792,gelu,64,0.0,5,huber,0.0009322777521236007,0.3368231044858753,1.0030120979228959e-06,128,,COMPLETE
352,1.2594781875610352,2025-10-13 21:55:52.148999,2025-10-13 21:56:14.504974,0 days 00:00:22.355975,gelu,64,0.0,5,huber,0.0009514424899595963,0.3727348577837287,1.2003890090134524e-06,128,,COMPLETE
353,1.5196981310844422,2025-10-13 21:56:14.607466,2025-10-13 21:56:46.398165,0 days 00:00:31.790699,gelu,64,0.3,5,huber,0.000879468306105802,0.33096850504985087,2.1153306087967395e-06,128,,COMPLETE
354,1.2656070947647096,2025-10-13 21:56:46.500869,2025-10-13 21:57:10.489048,0 days 00:00:23.988179,gelu,64,0.0,5,huber,0.000900008705422158,0.3399272647745172,1.3983415311570757e-06,128,,COMPLETE
355,1.268211019039154,2025-10-13 21:57:10.576663,2025-10-13 21:57:36.204153,0 days 00:00:25.627490,gelu,64,0.0,5,huber,0.0010371226941192275,0.3855337842106281,1.1368460022225823e-06,128,,COMPLETE
356,1.2758970737457276,2025-10-13 21:57:36.297768,2025-10-13 21:57:58.159699,0 days 00:00:21.861931,gelu,64,0.0,4,huber,0.0009751976837350405,0.3181756293114429,1.2761455651088206e-06,128,,COMPLETE
357,1.3222973704338075,2025-10-13 21:57:58.262282,2025-10-13 21:58:43.573855,0 days 00:00:45.311573,gelu,32,0.0,5,mae,0.0006786404741865079,0.34660356489208466,1.0801383627058863e-05,128,,COMPLETE
358,1.502565288543701,2025-10-13 21:58:43.675241,2025-10-13 21:59:16.169167,0 days 00:00:32.493926,gelu,64,0.2,6,huber,0.0008398569232553606,0.3336947229119122,6.320905697838028e-05,128,,COMPLETE
359,1.281207227706909,2025-10-13 21:59:16.270755,2025-10-13 21:59:42.274902,0 days 00:00:26.004147,gelu,64,0.0,5,huber,0.001004453990478281,0.38125583607318897,1.5768651534827865e-06,256,True,COMPLETE
360,1.2586676478385925,2025-10-13 21:59:42.377755,2025-10-13 22:00:09.041954,0 days 00:00:26.664199,gelu,64,0.0,5,huber,0.0009208472023582964,0.3232358553058712,1.1259857271941684e-06,128,,COMPLETE
361,1.306394121646881,2025-10-13 22:00:09.144002,2025-10-13 22:00:26.256581,0 days 00:00:17.112579,gelu,64,0.0,3,huber,0.001201140743870043,0.3649782088246944,1.3380833776209747e-05,512,,COMPLETE
362,1.2634666442871094,2025-10-13 22:00:26.357148,2025-10-13 22:00:48.457656,0 days 00:00:22.100508,gelu,64,0.0,5,huber,0.0009490575549783713,0.29561488986123136,1.4038554005751684e-06,128,,COMPLETE
363,1.2615419507026673,2025-10-13 22:00:48.544211,2025-10-13 22:01:11.617966,0 days 00:00:23.073755,relu,64,0.0,5,huber,0.0008641552728880238,0.32819308527134916,2.1955505150655208e-05,128,,COMPLETE
364,1.3243717074394226,2025-10-13 22:01:11.718793,2025-10-13 22:02:31.839946,0 days 00:01:20.121153,gelu,16,0.0,5,huber,0.001437493293117474,0.22308575841845163,1.275650775157068e-06,128,,COMPLETE
365,1.2774060368537903,2025-10-13 22:02:31.940647,2025-10-13 22:02:47.196072,0 days 00:00:15.255425,gelu,64,0.0,5,huber,0.00090714998724256,0.21437197857185647,1.850676376966475e-06,1024,,COMPLETE
366,1.2731380581855773,2025-10-13 22:02:47.300573,2025-10-13 22:03:10.530743,0 days 00:00:23.230170,gelu,64,0.0,5,huber,0.0008154031484578895,0.3414293488117309,1.1161704875488752e-06,128,,COMPLETE
367,1.2457304835319518,2025-10-13 22:03:10.618586,2025-10-13 22:03:34.607486,0 days 00:00:23.988900,gelu,64,0.0,5,huber,0.0009754227719251948,0.35811932361870236,1.547903043024583e-06,128,,COMPLETE
368,1.268933606147766,2025-10-13 22:03:34.708471,2025-10-13 22:03:59.727102,0 days 00:00:25.018631,gelu,64,0.0,5,huber,0.0010583890004899645,0.3527239540307934,1.658879291333527e-06,128,,COMPLETE
369,1.2712008357048035,2025-10-13 22:03:59.828512,2025-10-13 22:04:21.681186,0 days 00:00:21.852674,gelu,64,0.0,5,huber,0.0010087343060080703,0.3585966826584502,1.4814351054009078e-06,128,,COMPLETE
370,1.2618385672569274,2025-10-13 22:04:21.768353,2025-10-13 22:04:43.615812,0 days 00:00:21.847459,gelu,64,0.0,5,huber,0.0009806478885562167,0.3582163381329272,1.7953763260921124e-06,128,,COMPLETE
