number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
51,0.9940274477005004,2025-10-13 20:18:35.182838,2025-10-13 20:19:25.911130,0 days 00:00:50.728292,relu,64,0.0,4,huber,0.0007118936738105134,0.33660920843992326,0.0005207691271865994,512,,COMPLETE
52,1.0037433445453643,2025-10-13 20:19:26.034450,2025-10-13 20:20:09.880953,0 days 00:00:43.846503,relu,64,0.0,4,huber,0.0007531063390692071,0.3517173243198661,0.0006548784379716226,512,,COMPLETE
53,0.9907042920589447,2025-10-13 20:20:10.014393,2025-10-13 20:20:56.218820,0 days 00:00:46.204427,relu,64,0.0,4,huber,0.0006939366324298652,0.32994072431870797,0.00048626697341909474,512,,COMPLETE
54,1.0064252257347106,2025-10-13 20:20:56.347999,2025-10-13 20:22:29.673867,0 days 00:01:33.325868,relu,64,0.3,4,huber,0.0008101027431053408,0.3379813655697874,0.0003380464212906993,512,,COMPLETE
55,0.9820554912090301,2025-10-13 20:22:29.807775,2025-10-13 20:23:27.890956,0 days 00:00:58.083181,relu,64,0.0,5,huber,0.0009060054163307944,0.3988195813309334,0.0007137180602781733,512,,COMPLETE
56,0.9913173377513885,2025-10-13 20:23:28.024410,2025-10-13 20:25:04.041080,0 days 00:01:36.016670,relu,64,0.0,5,huber,0.0009009025600404113,0.3885471995490193,0.0007875778016233285,256,True,COMPLETE
57,0.9965651452541351,2025-10-13 20:25:04.175388,2025-10-13 20:27:26.781115,0 days 00:02:22.605727,relu,32,0.1,5,huber,0.0009647769624210071,0.3988031430977408,0.00017373132981662718,512,,COMPLETE
58,0.9981565773487091,2025-10-13 20:27:26.914585,2025-10-13 20:28:47.726750,0 days 00:01:20.812165,relu,64,0.0,5,mae,0.0008204963058815138,0.3743626358583201,3.650167363783448e-05,128,,COMPLETE
59,1.0257167518138885,2025-10-13 20:28:47.859278,2025-10-13 20:30:24.541329,0 days 00:01:36.682051,relu,64,0.3,5,huber,0.0008664754619221746,0.38637068110452194,0.0007674431741040117,512,,COMPLETE
60,0.9786679923534394,2025-10-13 20:30:24.675937,2025-10-13 20:31:34.187689,0 days 00:01:09.511752,relu,64,0.0,6,huber,0.0005011844580043831,0.26878134583020097,0.00043139721783228956,512,,COMPLETE
61,0.9858776092529297,2025-10-13 20:31:34.317722,2025-10-13 20:32:37.393039,0 days 00:01:03.075317,relu,64,0.0,6,huber,0.0005174947026822222,0.26864400845992176,0.0002693388711840435,512,,COMPLETE
62,0.9772130370140075,2025-10-13 20:32:37.520085,2025-10-13 20:33:54.088305,0 days 00:01:16.568220,relu,64,0.0,6,huber,0.0005130135780939852,0.28816748272957643,0.0002492138861738017,512,,COMPLETE
63,0.990353399515152,2025-10-13 20:33:54.223044,2025-10-13 20:35:03.885454,0 days 00:01:09.662410,relu,64,0.0,6,huber,0.0005092989435802452,0.26604282960871084,0.00024159836950053335,512,,COMPLETE
64,0.9724566519260407,2025-10-13 20:35:04.019462,2025-10-13 20:36:23.834295,0 days 00:01:19.814833,relu,64,0.0,6,huber,0.0005397596654862718,0.24521305900908102,0.00037577395375223423,512,,COMPLETE
65,0.9698219776153565,2025-10-13 20:36:23.967705,2025-10-13 20:37:44.270485,0 days 00:01:20.302780,relu,64,0.0,6,huber,0.0005488651505524706,0.2586431330419797,0.0004300775467066672,512,,COMPLETE
66,0.9727983772754669,2025-10-13 20:37:44.404986,2025-10-13 20:39:02.152353,0 days 00:01:17.747367,relu,64,0.0,6,huber,0.0005587023759191635,0.24183076845738327,0.0003884097295471158,512,,COMPLETE
67,0.9781607210636138,2025-10-13 20:39:02.286282,2025-10-13 20:40:09.326604,0 days 00:01:07.040322,relu,64,0.0,6,huber,0.0005708079936141428,0.24892639673247127,0.0004083267037418984,512,,COMPLETE
68,0.9980575561523437,2025-10-13 20:40:09.457458,2025-10-13 20:45:17.556453,0 days 00:05:08.098995,relu,16,0.0,6,huber,0.0005462463215535741,0.24404520163665794,0.0004459782339580489,512,,COMPLETE
69,0.9807072222232819,2025-10-13 20:45:17.690653,2025-10-13 20:46:26.379511,0 days 00:01:08.688858,relu,64,0.0,6,huber,0.0005677042792932191,0.25285351265651085,0.00036870742121936556,512,,COMPLETE
70,0.9968309223651886,2025-10-13 20:46:26.512688,2025-10-13 20:48:36.849476,0 days 00:02:10.336788,relu,32,0.0,6,mae,0.0005006697736440274,0.23169863899240975,0.00011268905794311982,512,,COMPLETE
71,0.9841509342193604,2025-10-13 20:48:36.983352,2025-10-13 20:49:42.137513,0 days 00:01:05.154161,relu,64,0.0,6,huber,0.0005333555686058933,0.25713548525094004,0.0005400509399399005,512,,COMPLETE
72,0.979515665769577,2025-10-13 20:49:42.271694,2025-10-13 20:50:51.317540,0 days 00:01:09.045846,relu,64,0.0,6,huber,0.0006115682909528176,0.24897130234035816,0.0003841772650355611,512,,COMPLETE
73,0.9705433487892151,2025-10-13 20:50:51.452061,2025-10-13 20:51:57.044455,0 days 00:01:05.592394,relu,64,0.0,6,huber,0.0005628797463570419,0.2350008380586678,0.00021781850895373917,512,,COMPLETE
74,0.9819914340972901,2025-10-13 20:51:57.173527,2025-10-13 20:53:08.369394,0 days 00:01:11.195867,relu,64,0.0,6,huber,0.0005848912820562551,0.23333474008465754,0.0001987616149426304,512,,COMPLETE
75,0.9901820719242096,2025-10-13 20:53:08.502673,2025-10-13 20:54:05.923080,0 days 00:00:57.420407,relu,64,0.0,6,huber,0.0005621649173494612,0.22534886123000109,0.0003284875832025482,512,,COMPLETE
76,1.0129988074302674,2025-10-13 20:54:06.045546,2025-10-13 20:55:51.765557,0 days 00:01:45.720011,relu,64,0.0,6,huber,0.0005298882217985394,0.23901503216668232,0.00016279054069122184,256,True,COMPLETE
77,0.9807725489139557,2025-10-13 20:55:51.904731,2025-10-13 20:57:00.630389,0 days 00:01:08.725658,relu,64,0.0,6,mse,0.0005484382948839457,0.2107027024349205,0.0001012767572935986,512,,COMPLETE
78,0.9968885242938995,2025-10-13 20:57:00.763493,2025-10-13 20:58:31.044972,0 days 00:01:30.281479,relu,64,0.1,6,huber,0.0005884247061325765,0.2627808824061388,0.00044819421382282404,512,,COMPLETE
79,0.9709505677223206,2025-10-13 20:58:31.178191,2025-10-13 20:59:49.792247,0 days 00:01:18.614056,relu,64,0.0,6,huber,0.000623316576150192,0.24264062758764574,0.00021110048507722213,512,,COMPLETE
80,0.9886167228221894,2025-10-13 20:59:49.926257,2025-10-13 21:01:08.882749,0 days 00:01:18.956492,relu,64,0.0,6,huber,0.0006191821531158471,0.24402171371680606,7.859747676382489e-05,128,,COMPLETE
81,0.9859775304794312,2025-10-13 21:01:09.015512,2025-10-13 21:02:12.726516,0 days 00:01:03.711004,relu,64,0.0,6,huber,0.0005220640996805302,0.22899870330370203,0.00021887294461851847,512,,COMPLETE
82,0.9840574383735656,2025-10-13 21:02:12.860829,2025-10-13 21:03:17.219549,0 days 00:01:04.358720,relu,64,0.0,6,huber,0.0005012870676867653,0.2701011318981988,0.0002927707854631872,512,,COMPLETE
83,0.9758973360061646,2025-10-13 21:03:17.346782,2025-10-13 21:04:37.500642,0 days 00:01:20.153860,relu,64,0.0,6,huber,0.0005710269372393936,0.26025408815749984,0.00037173011812467694,512,,COMPLETE
84,0.9770266890525818,2025-10-13 21:04:37.635537,2025-10-13 21:05:49.001192,0 days 00:01:11.365655,relu,64,0.0,6,huber,0.0005814479710246459,0.2506716228058687,0.00015172421199551812,512,,COMPLETE
85,0.977323853969574,2025-10-13 21:05:49.135583,2025-10-13 21:06:58.619235,0 days 00:01:09.483652,relu,64,0.0,6,huber,0.0006005357103718536,0.2598160198590557,0.00012988112968845283,512,,COMPLETE
86,1.0703305840492248,2025-10-13 21:06:58.751822,2025-10-13 21:14:01.803752,0 days 00:07:03.051930,relu,16,0.3,6,huber,0.0006754377415571422,0.2429958734535762,5.2385033093942314e-05,512,,COMPLETE
87,0.9723122298717499,2025-10-13 21:14:01.936496,2025-10-13 21:15:15.751218,0 days 00:01:13.814722,relu,64,0.0,6,huber,0.0005456752809616289,0.23873413780842925,0.00016233720480850374,512,,COMPLETE
88,0.9727437198162079,2025-10-13 21:15:15.883796,2025-10-13 21:16:36.210873,0 days 00:01:20.327077,relu,64,0.0,6,huber,0.0005507800595632072,0.21664584083306837,0.0001544580100009447,512,,COMPLETE
