number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
87,1.626437032,06:06.9,06:59.4,0 days 00:00:52.480953,gelu,64,0,4,mse,0.000559158,0.335601693,0.000720062,128,,COMPLETE
153,1.626669538,06:02.9,06:44.2,0 days 00:00:41.335524,gelu,64,0,5,huber,0.001581968,0.290201482,0.000783985,128,,COMPLETE
213,1.626959908,53:38.4,54:12.4,0 days 00:00:34.027818,gelu,64,0,5,huber,0.001847202,0.25628357,4.97E-05,512,,COMPLETE
232,1.62702024,07:36.3,08:30.5,0 days 00:00:54.212082,gelu,64,0,6,mse,0.000641655,0.345385989,0.000121176,128,,COMPLETE
390,1.627074337,19:37.0,20:23.9,0 days 00:00:46.883667,gelu,64,0,5,huber,0.001069219,0.340281864,5.89E-05,128,,COMPLETE
21,1.627313292,08:27.6,09:16.4,0 days 00:00:48.776270,gelu,64,0,5,huber,0.001024256,0.331486232,6.56E-05,128,,COMPLETE
174,1.627360833,23:38.2,24:25.6,0 days 00:00:47.449848,gelu,64,0,5,huber,0.001384623,0.334028598,0.000866711,128,,COMPLETE
33,1.627380681,21:03.0,21:45.8,0 days 00:00:42.808458,gelu,64,0,4,mse,0.000937277,0.354250518,0.000134223,128,,COMPLETE
164,1.627485204,15:08.9,15:54.3,0 days 00:00:45.400476,gelu,64,0,5,huber,0.001892658,0.317279101,0.000628662,128,,COMPLETE
396,1.627614975,23:54.8,24:36.8,0 days 00:00:41.990970,gelu,64,0,5,mse,0.001080991,0.317260214,0.000598582,128,,COMPLETE
243,1.627669621,17:36.5,18:24.9,0 days 00:00:48.333887,gelu,64,0,5,mse,0.000698097,0.298344861,0.000177016,128,,COMPLETE
202,1.627745628,44:12.9,44:59.2,0 days 00:00:46.354576,gelu,64,0,5,huber,0.001615765,0.323230415,6.18E-05,128,,COMPLETE
383,1.627913547,12:36.7,13:19.7,0 days 00:00:43.016635,gelu,64,0,5,huber,0.001029716,0.245175135,4.43E-05,128,,COMPLETE
384,1.627968895,13:19.9,14:00.6,0 days 00:00:40.773897,gelu,64,0,5,mse,0.000917004,0.321798525,1.29E-05,512,,COMPLETE
301,1.628063607,07:14.8,08:02.9,0 days 00:00:48.024088,gelu,64,0,5,huber,0.001260156,0.331292329,0.000402674,128,,COMPLETE
320,1.628148532,25:07.4,25:44.9,0 days 00:00:37.483544,gelu,64,0,5,huber,0.001132418,0.317888919,0.0007818,512,,COMPLETE
490,1.628271782,37:11.7,37:57.1,0 days 00:00:45.365098,gelu,64,0,6,huber,0.000657539,0.278634004,0.000111789,512,,COMPLETE
355,1.628296936,52:23.4,53:19.1,0 days 00:00:55.743304,gelu,64,0,5,huber,0.000972948,0.335148247,5.87E-05,128,,COMPLETE
194,1.628459918,37:43.3,38:26.0,0 days 00:00:42.633421,gelu,64,0,4,mse,0.000796184,0.248851373,9.26E-05,128,,COMPLETE
297,1.628531861,04:18.6,05:02.2,0 days 00:00:43.617674,gelu,64,0,5,mse,0.00153876,0.323490038,0.000762642,128,,COMPLETE
239,1.628546429,14:41.0,15:25.6,0 days 00:00:44.605522,gelu,64,0,5,mse,0.000737905,0.324974643,0.000875285,128,,COMPLETE
442,1.628710604,59:45.4,00:25.9,0 days 00:00:40.500295,gelu,64,0,5,huber,0.000890331,0.334602023,4.42E-05,512,,COMPLETE
185,1.628924215,31:40.3,32:34.8,0 days 00:00:54.435950,gelu,64,0,6,huber,0.000923697,0.319362538,0.000662868,128,,COMPLETE
75,1.628955626,55:29.7,56:04.2,0 days 00:00:34.453484,gelu,64,0,5,mse,0.00108798,0.313246009,0.000304712,1024,,COMPLETE
197,1.629009295,40:09.1,40:47.8,0 days 00:00:38.669966,gelu,64,0,5,huber,0.001462827,0.292291892,0.000501276,128,,COMPLETE
269,1.629112768,39:41.9,40:21.8,0 days 00:00:39.822890,gelu,64,0,5,huber,0.001271616,0.315084644,2.76E-05,128,,COMPLETE
403,1.629119825,29:08.7,29:54.3,0 days 00:00:45.542639,gelu,64,0,5,mse,0.00065424,0.250204473,0.000573972,128,,COMPLETE
60,1.629270792,44:12.3,45:03.0,0 days 00:00:50.664922,gelu,64,0.1,5,huber,0.001194743,0.249692499,0.000982864,512,,COMPLETE
93,1.629409707,12:52.9,14:17.6,0 days 00:01:24.730548,gelu,32,0,4,mse,0.000693005,0.295003695,0.000516069,128,,COMPLETE
281,1.629614127,50:06.5,50:54.7,0 days 00:00:48.170771,gelu,64,0,5,huber,0.001108084,0.335008785,0.000643398,128,,COMPLETE
376,1.629642963,07:50.7,08:27.8,0 days 00:00:37.167208,gelu,64,0,5,mse,0.000928653,0.257191179,6.17E-05,512,,COMPLETE
132,1.629673398,48:56.7,49:44.0,0 days 00:00:47.287597,gelu,64,0,5,huber,0.001018116,0.317840284,0.000733458,128,,COMPLETE
42,1.629728985,29:08.1,29:59.2,0 days 00:00:51.088050,gelu,64,0,4,mse,0.000638257,0.384744036,0.000648401,128,,COMPLETE
430,1.629941368,49:43.7,50:33.5,0 days 00:00:49.786943,relu,64,0,5,huber,0.000938931,0.334354746,0.000601517,128,,COMPLETE
331,1.63033036,33:13.2,33:46.3,0 days 00:00:33.129372,relu,64,0,5,huber,0.001260496,0.338136711,0.000679337,512,,COMPLETE
74,1.630386782,54:43.2,55:29.6,0 days 00:00:46.357119,gelu,64,0,5,huber,0.001019355,0.335201704,3.79E-05,128,,COMPLETE
70,1.630403841,52:08.8,52:52.1,0 days 00:00:43.294493,gelu,64,0,6,mae,0.001129643,0.325517463,0.000226406,512,,COMPLETE
429,1.630505383,49:05.4,49:43.6,0 days 00:00:38.212305,gelu,64,0,4,huber,0.001099228,0.340720888,0.000809226,128,,COMPLETE
299,1.63056941,05:48.5,06:23.3,0 days 00:00:34.766729,gelu,64,0,5,huber,0.001688576,0.318187429,0.000512027,512,,COMPLETE
222,1.630715978,59:52.1,00:28.6,0 days 00:00:36.468853,gelu,64,0,4,mse,0.001353156,0.248225751,0.000667657,128,,COMPLETE
179,1.630848908,27:04.5,27:46.3,0 days 00:00:41.760855,gelu,64,0,5,huber,0.001390298,0.332525634,0.000991558,128,,COMPLETE
